,name_of_district,name_of_ITI,ITI_code,more_details,Type
2045,GHAZIPUR,"NEW H S PRIVATE ITI [3324], GHAZIPUR",3324,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3324,Private
2046,GHAZIPUR,"PARAMHANS YOGANAND JI PRIVATE ITI [2976] VILL & POST-GHARIHA,GHAZIPUR",2976,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2976,Private
2047,GHAZIPUR,"SHRI BABUNANDAN PRIVATE ITI [3021], CHINI MILL ROAD, NANDGANJ, GHAZIPUR",3021,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3021,Private
2048,GHAZIPUR,"SHRI BAJARANJ SHIKSHAN PRASHIKSHAN COLLEGE PRIVATE ITI [2835], GHAZIPUR",2835,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2835,Private
2049,GHAZIPUR,"SATYADEO PRIVATE ITI [2692], GHAZIPUR",2692,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2692,Private
2050,GHAZIPUR,"RAMNARESH PRIVATE ITI [2751], GHAZIPUR",2751,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2751,Private
2051,GHAZIPUR,GAUTAMBUDDHA PRIVATE ITI [2150] - GHAZIPUR,2150,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2150,Private
2052,GHAZIPUR,LATE BANSHI PRIVATE ITI [2151] - GHAZIPUR,2151,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2151,Private
2053,GHAZIPUR,N. I. C. E. PRIVATE ITI [2144] - GHAZIPUR,2144,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2144,Private
2054,GHAZIPUR,LATE BAHADUR PRIVATE ITI [2166] - GHAZIPUR,2166,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2166,Private
2055,GHAZIPUR,SHANTI DEVI PRAYAG PRIVATE ITI [2127] - GHAZIPUR,2127,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2127,Private
2056,GHAZIPUR,MO. SAQUIB PRIVATE ITI [2132] - GHAZIPUR,2132,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2132,Private
2057,GHAZIPUR,SWAMI VIVEKANAND NATIONAL PRIVATE ITI [2137] - GHAZIPUR,2137,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2137,Private
2058,GHAZIPUR,K. D. SINGH PRIVATE ITI [2138 ] - GHAZIPUR,2138,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2138,Private
2059,GHAZIPUR,SHRIVATSA PRIVATE ITI [2139] - GHAZIPUR,2139,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2139,Private
2060,GHAZIPUR,BUDDHA PRIVATE ITI [2140] - GHAZIPUR,2140,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2140,Private
2061,GHAZIPUR,DULARI DEVI PRIVATE ITI [2394] - GHAZIPUR,2394,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2394,Private
2062,GHAZIPUR,BABA RAM NATH PRIVATE ITI [2402] - GHAZIPUR,2402,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2402,Private
2063,GHAZIPUR,"NAV BHARTI PRIVATE ITI ,[2406] - GHAZIPUR",2406,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2406,Private
2064,GHAZIPUR,VIJAY PRIVATE ITI [2412] - GHAZIPUR,2412,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2412,Private
2065,GHAZIPUR,KAVALDHARI YADAV PRIVATE ITI [2414] - GHAZIPUR,2414,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2414,Private
2066,GHAZIPUR,ADARSH PRIVATE ITI [1880 ] - GHAZIPUR,1880,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1880,Private
2067,GHAZIPUR,RAM DOOT PRIVATE ITI [1860 ] - GHAZIPUR,1860,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1860,Private
2068,GHAZIPUR,J.B. PRIVATE ITI [1849 ] - GHAZIPUR,1849,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1849,Private
2069,GHAZIPUR,K.N.S PRIVATE ITI [1827 ] - GHAZIPUR,1827,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1827,Private
2070,GHAZIPUR,PANMATI PRIVATE ITI [1837 ] - GHAZIPUR,1837,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1837,Private
2071,GHAZIPUR,MATA PARKALI DEVI PRIVATE ITI [1811 ] - GHAZIPUR,1811,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1811,Private
2072,GHAZIPUR,SATYAM PRIVATE ITI [1781 ] - GHAZIPUR,1781,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1781,Private
2073,GHAZIPUR,ADARSH PRIVATE ITI [1790 ] - GHAZIPUR,1790,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1790,Private
2074,GHAZIPUR,SATI ANUSUIYA PRIVATE ITI [1784 ] - GHAZIPUR,1784,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1784,Private
2075,GHAZIPUR,SATYAM PRIVATE ITI [1787 ] - GHAZIPUR,1787,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1787,Private
2076,GHAZIPUR,A.K. NATIONAL PRIVATE ITI [1751 ] - GHAZIPUR,1751,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1751,Private
2077,GHAZIPUR,RAJ KISHOR SINGH PRIVATE ITI [1752 ] - GHAZIPUR,1752,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1752,Private
2078,GHAZIPUR,"CHANDRADEV PRIVATE ITI [1677 ] BAHADURGANJ, GHAZIPUR",1677,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1677,Private
2079,GHAZIPUR,NATIONAL PRIVATE ITI [1748 ] - GHAZIPUR,1748,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1748,Private
2080,GHAZIPUR,BABA RAM DAS KISHORE PRIVATE ITI [1761 ] - GHAZIPUR,1761,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1761,Private
2081,GHAZIPUR,BHOLE SHANKAR DHANESHWARI PRIVATE ITI [1764 ] - GHAZIPUR,1764,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1764,Private
2082,GHAZIPUR,ADARSH PRIVATE ITI [1722 ] - GHAZIPUR,1722,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1722,Private
2083,GHAZIPUR,SARTHAK PRIVATE ITI [1732 ] - GHAZIPUR,1732,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1732,Private
2084,GHAZIPUR,RAMNATH MUNSHI PRIVATE ITI [1733 ] - GHAZIPUR,1733,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1733,Private
2085,GHAZIPUR,SUBEDAR SINGH PRIVATE ITI [1735 ] - GHAZIPUR,1735,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1735,Private
2086,GHAZIPUR,SRI KRISHNA I T I [1737 ] - GHAZIPUR,1737,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1737,Private
2087,GHAZIPUR,MAA DAULTI DEVI AWAM SAHATU AUDHYOGIC AWAM TAKNIK PRASHIKSHAN SANSTHAN [1669 ] - GHAZIPUR,1669,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1669,Private
2088,GHAZIPUR,SHANTI DEVI PRIVATE ITI [1916 ] - GHAZIPUR,1916,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1916,Private
2089,GHAZIPUR,I.D. MEMORIAL PRIVATE ITI [1930 ] - GHAZIPUR,1930,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1930,Private
2090,GHAZIPUR,BUDDHAM SHARANAM PRIVATE ITI [1899 ] - GHAZIPUR,1899,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1899,Private
2091,GHAZIPUR,RAMJET INSTITUTE OF ENGINEERING & TECHNOLOGY PRIVATE ITI [1902 ] - GHAZIPUR,1902,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1902,Private
2092,GHAZIPUR,SHAHZADA PRIVATE ITI [1903 ] - GHAZIPUR,1903,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1903,Private
2093,GHAZIPUR,K.S.V. INSTITUTE OF ENGINEERING & TECHNOLOGY PRIVATE ITI [1913 ] - GHAZIPUR,1913,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1913,Private
2094,GHAZIPUR,GRAMIN PRIVATE ITI [1926 ] - GHAZIPUR,1926,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1926,Private
2095,GHAZIPUR,"S. ALI NATIONAL INDUSTRIAL & VOCATIONAL TRAINING CENTRE [1946 ] JAKHANIA, GHAZIPUR",1946,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1946,Private
2096,GHAZIPUR,SHANTI PRIVATE ITI [2128 ] - GHAZIPUR,2128,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2128,Private
2097,GHAZIPUR,VIJAY PRIVATE ITI [2130 ] - GHAZIPUR,2130,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2130,Private
2098,GHAZIPUR,SHRI RAM SOORAT NATIONAL PRIVATE ITI [2145 ] - GHAZIPUR,2145,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2145,Private
2099,GHAZIPUR,MAHARANA PRATAP PRIVATE ITI [2147 ] - GHAZIPUR,2147,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2147,Private
2100,GHAZIPUR,"RAGHUNATH SINGH PRIVATE ITI [2978], BHISHAM AMAHAT, GHAZIPUR",2978,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2978,Private
2101,GHAZIPUR,"SHIVAM PRIVATE ITI [2886], GHAZIPUR",2886,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2886,Private
2102,GHAZIPUR,"RAMDHARI PAHALWAN PRIVATE ITI [3022], NAISARA, NANDGANJ, SAIDPUR, GHAZIPUR",3022,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3022,Private
2103,GHAZIPUR,"BABUNANDAN PRIVATE ITI [2654], GHAZIPUR",2654,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2654,Private
2104,GHAZIPUR,H. S. NATIONAL PRIVATE ITI [2153] - GHAZIPUR,2153,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2153,Private
2105,GHAZIPUR,CHHAVI SHILA PRIVATE ITI [2165 ] - GHAZIPUR,2165,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2165,Private
2106,GHAZIPUR,RAM LACHCHHAN PRIVATE ITI [2129 ] - GHAZIPUR,2129,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2129,Private
2107,GHAZIPUR,R. K. PRIVATE ITI [2135] - GHAZIPUR,2135,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2135,Private
2108,GHAZIPUR,MANSHA RAI PRIVATE ITI [2136] - GHAZIPUR,2136,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2136,Private
2109,GHAZIPUR,J. B. B. PRIVATE ITI [2141] - GHAZIPUR,2141,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2141,Private
2110,GHAZIPUR,"KAWALDHARI YADAV PRIVATE ITI ,[2460] - GHAZIPUR",2460,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2460,Private
2111,GHAZIPUR,"KAMAKHYA PRIVATE ITI ,[2442] - GHAZIPUR",2442,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2442,Private
2112,GHAZIPUR,MAA VAISHNAVI PRIVATE ITI [2409] - GHAZIPUR,2409,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2409,Private
2113,GHAZIPUR,MAA BHAGAWATI PRIVATE ITI [1765 ] - GHAZIPUR,1765,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1765,Private
2114,GHAZIPUR,CENTRAL PRIVATE ITI [1707 ] - GHAZIPUR,1707,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1707,Private
2115,GHAZIPUR,AJEET YADAV PURVANCHAL PRIVATE ITI [1744 ] - GHAZIPUR,1744,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1744,Private
2116,GHAZIPUR,MAA SITA AUDYOGIK PRASHIKSHAN KENDRA [1680 ] - GHAZIPUR,1680,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1680,Private
2117,GHAZIPUR,U.P PRIVATE ITI [1683 ] - GHAZIPUR,1683,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1683,Private
2118,GHAZIPUR,DR. A.H. PRIVATE ITI [1686 ] - SHADIABAD - GHAZIPUR,1686,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1686,Private
2119,GHAZIPUR,LATE SHIV KUMAR RAI PRIVATE ITI [1689 ] - GHAZIPUR,1689,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1689,Private
2120,GHAZIPUR,RAJA RAM SMRITI NATIONAL PRIVATE ITI [1675 ] - GHAZIPUR,1675,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1675,Private
2121,GHAZIPUR,MAA TIJIYA PRIVATE ITI [1835 ] MARDAH-GHAZIPUR,1835,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1835,Private
2122,GHAZIPUR,MAA SUDAMI DEVI PRIVATE ITI [1840 ] - GHAZIPUR,1840,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1840,Private
2123,GHAZIPUR,S.B. PRIVATE INDUSTRIAL TRAINING INSTITUTE [1845 ] - GHAZIPUR,1845,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1845,Private
2124,GHAZIPUR,SHIV BABA PRIVATE ITI [1854 ] - GHAZIPUR,1854,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1854,Private
2125,GHAZIPUR,BALA PRIVATE ITI [1941 ] - GHAZIPUR,1941,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1941,Private
2126,GHAZIPUR,KALPNATH SMARAK PRIVATE ITI [1925 ] - GHAZIPUR,1925,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1925,Private
2127,GHAZIPUR,INTERNATIONAL PRIVATE ITI [1910 ] - GHAZIPUR,1910,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1910,Private
2128,GHAZIPUR,PURVANCHAL PRIVATE ITI [1668 ] - GHAZIPUR,1668,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1668,Private
2129,GHAZIPUR,ADARSH PRIVATE ITI [1629 ] - GHAZIPUR,1629,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1629,Private
2130,GHAZIPUR,"R.R.S. PRIVATE ITI [3904], GHAZIPUR",3904,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3904,Private
2131,GHAZIPUR,"SHRI KALICHARAN JI PRIVATE ITI [3962], GHAZIPUR",3962,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3962,Private
2132,GHAZIPUR,"S.N.S.K. PRIVATE ITI [4020], GHAZIPUR",4020,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4020,Private
2133,GHAZIPUR,"SHRI RAM SINGH PRIVATE ITI [3556], GHAZIPUR",3556,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3556,Private
2134,GHAZIPUR,"MATA KALAWATI PRIVATE ITI [3637], GHAZIPUR",3637,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3637,Private
2135,GHAZIPUR,"SHEELA DEVI PRIVATE ITI [3638], GHAZIPUR",3638,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3638,Private
2136,GHAZIPUR,"SANTBOOLA PRIVATE ITI [3623], GHAZIPUR",3623,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3623,Private
2137,GHAZIPUR,"KAMAKHYA PRIVATE ITI [3402], GHAZIPUR",3402,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3402,Private
2138,GHAZIPUR,"RAM GOVIND SMARAK PRIVATE ITI [3401], GHAZIPUR",3401,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3401,Private
2139,GHAZIPUR,"JIUT DAS PRIVATE ITI [3603], GHAZIPUR",3603,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3603,Private
2140,GHAZIPUR,"B K PRIVATE ITI [3564], GHAZIPUR",3564,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3564,Private
2141,GHAZIPUR,"P N R PRIVATE ITI [3403], GHAZIPUR",3403,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3403,Private
2142,GHAZIPUR,"BABA RISHAL DAS DEVNATH PRIVATE ITI [3412], GHAZIPUR",3412,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3412,Private
2143,GHAZIPUR,"SHRI VASHISTH COLLEGE OF ENGINEERING & TECHNOLOGY PRIVATE ITI [3381], GHAZIPUR",3381,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3381,Private
2144,GHAZIPUR,"PRAGYA PRIVATE ITI [3374], GHAZIPUR",3374,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3374,Private
2145,GHAZIPUR,"MAA KALINDI SINGH PRIVATE ITI [3372], GHAZIPUR",3372,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3372,Private
2146,GHAZIPUR,"SADGURU PRIVATE ITI [3373], GHAZIPUR",3373,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3373,Private
2147,GHAZIPUR,"S S PRIVATE ITI [3653], GHAZIPUR",3653,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3653,Private
2148,GHAZIPUR,"SHRI HORI LAL PRIVATE ITI [3648], GHAZIPUR",3648,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3648,Private
2149,GHAZIPUR,"R J Y PRIVATE ITI [3687], GHAZIPUR",3687,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3687,Private
2150,GHAZIPUR,"BRIJESH PRIVATE ITI [3676], GHAZIPUR",3676,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3676,Private
2151,GHAZIPUR,"GULABI BHIMAL PRIVATE ITI [3730], GHAZIPUR",3730,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3730,Private
2152,GHAZIPUR,"HARISHCHANDRA PRIVATE ITI [3944], GHAZIPUR",3944,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3944,Private
2153,GHAZIPUR,"POLHAWAN LUTAWAN PRIVATE ITI [3902], GHAZIPUR",3902,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3902,Private
2154,GHAZIPUR,"U.S.A. ENGINEERING AND TECHNOLOGY PRIVATE ITI [3903], GHAZIPUR",3903,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3903,Private
2155,GHAZIPUR,"HARISH CHANDRA PRIVATE ITI [3835], GHAZIPUR",3835,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3835,Private
2156,GHAZIPUR,"BABA GAJJAN DAS PRIVATE ITI [3645], GHAZIPUR",3645,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3645,Private
2157,GHAZIPUR,"MAA KALINDI SINGH ONE PRIVATE ITI [3212], GHAZIPUR",3212,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3212,Private
2158,GHAZIPUR,"R R SAINIK PRIVATE ITI [3219], GHAZIPUR",3219,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3219,Private
2159,GHAZIPUR,"SHRI RAJARAM PRIVATE ITI [3209], GHAZIPUR",3209,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3209,Private
2160,GHAZIPUR,"MALVIYA PRIVATE ITI [3191], GHAZIPUR",3191,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3191,Private
2161,GHAZIPUR,"HARDEV PRIVATE ITI [3233], GHAZIPUR",3233,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3233,Private
2162,GHAZIPUR,"SHRI JAI BAJARANG PRIVATE ITI [3296], GHAZIPUR",3296,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3296,Private
2163,GHAZIPUR,"K S NATIONAL PRIVATE ITI [3083], GHAZIPUR",3083,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3083,Private
2164,GHAZIPUR,"SHAHEED VISHWANATH PRIVATE ITI [3110], GHAZIPUR",3110,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3110,Private
2165,GHAZIPUR,"GOPINATH PRIVATE ITI [3127], GHAZIPUR",3127,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3127,Private
2166,GHAZIPUR,"BHULLU MEMORIAL PRIVATE ITI [4045], GHAZIPUR",4045,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4045,Private
2167,GHAZIPUR,"BABU JAGDISH SINGH PRIVATE ITI [4019], GHAZIPUR",4019,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4019,Private
2168,GHAZIPUR,"PT. SEETARAM TIWARI PRIVATE ITI [4030], GHAZIPUR",4030,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4030,Private
2169,GHAZIPUR,"SJM NATIONAL PRIVATE ITI [3639], GHAZIPUR",3639,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3639,Private
2170,GHAZIPUR,"VIPIN PRIVATE ITI [3651], GHAZIPUR",3651,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3651,Private
2171,GHAZIPUR,"RAMADHAR PRIVATE ITI [3654], GHAZIPUR",3654,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3654,Private
2172,GHAZIPUR,"SHANTI KAMLA PRIVATE ITI [3622], GHAZIPUR",3622,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3622,Private
2173,GHAZIPUR,"JAGARNATH PRIVATE AUDHYOGIK PRASHIKSHAN SANSTHAN PRIVATE ITI [3608], GHAZIPUR",3608,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3608,Private
2174,GHAZIPUR,"KAMLA PRIVATE ITI [3709], GHAZIPUR",3709,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3709,Private
2175,GHAZIPUR,"OM JEE INSTITUTE OF ENGINEERING AND TECHNOLOGY PRIVATE ITI [3800], GHAZIPUR",3800,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3800,Private
2176,GHAZIPUR,"JEEWANDEEP PRIVATE ITI [3878], GHAZIPUR",3878,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3878,Private
2177,GHAZIPUR,"MATA KESHARI GENDA PRIVATE ITI [3399], GHAZIPUR",3399,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3399,Private
2178,GHAZIPUR,"SHRI RUDRA SHIV PRIVATE ITI [3400], GHAZIPUR",3400,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3400,Private
2179,GHAZIPUR,"OM MAA AADI SHAKTI SNSK PRIVATE ITI [3404], GHAZIPUR",3404,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3404,Private
2180,GHAZIPUR,"SURYAVANSHI PRIVATE ITI [3520], GHAZIPUR",3520,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3520,Private
2181,GHAZIPUR,"SADBHAWANA PRIVATE ITI [3582], GHAZIPUR",3582,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3582,Private
2182,JAUNPUR,"R B S PRIVATE ITI [3576], JAUNPUR",3576,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3576,Private
2183,JAUNPUR,"MOTHER AYESHA PRIVATE ITI [3541], JAUNPUR",3541,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3541,Private
2184,JAUNPUR,"POOJA DEVI PRIVATE ITI [3390], JAUNPUR",3390,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3390,Private
2185,JAUNPUR,"BABA VISHVANATH PRIVATE ITI [3303], JAUNPUR",3303,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3303,Private
2186,JAUNPUR,"K L PRIVATE ITI [3272], JAUNPUR",3272,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3272,Private
2187,JAUNPUR,"R.S. PRIVATE ITI [3708], JAUNPUR",3708,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3708,Private
2188,JAUNPUR,"SAINIK GIRJA SHANKAR PRIVATE ITI [3884], JAUNPUR",3884,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3884,Private
2189,JAUNPUR,"SRI RAM SHIROMANI CHARITABLE PRIVATE ITI [3809], JAUNPUR",3809,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3809,Private
2190,JAUNPUR,"MAHADEV SINGH PRIVATE ITI [3818], JAUNPUR",3818,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3818,Private
2191,JAUNPUR,"AYUSH PRIVATE ITI [3821], JAUNPUR",3821,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3821,Private
2192,JAUNPUR,"BABA BACHAI SINGH PRIVATE ITI [3822], JAUNPUR",3822,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3822,Private
2193,JAUNPUR,"SHRI PRAKASH DUBEY PRIVATE ITI [3760], JAUNPUR",3760,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3760,Private
2194,JAUNPUR,"SHAHEED BHAGAT SINGH PRIVATE ITI [3855], JAUNPUR",3855,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3855,Private
